idCentro,Codigo,Denominacion,DesEtapaCentro,DescripcionEtapaCentro,Direccion,Localidad,CodigoPostal,Municipio,Isla,Provincia,Telefono,Fax,CorreoElectronico,SegundoCorreoElectronico,PaginaWeb,Naturaleza,TipoCentro,Titular,CentroCER,PreferenteAuditivoMotorico,ColectivoEscuelasRurales,CentroProfesores,URLWebCEP,CentroDestino,EOEP,CentroCepaAlQuePertenece,CentroAdscritoEOI,FotoCentro,DescargarMapaCentroGoogleEarth,VerMapaCentroGoogleMaps,Longitud,Latitud,DescargarZonasInfluenciaCentroGoogleEarth,Concierto,CentroProfesoresCodigo,CentroProfesoresNombre,ZonaInspeccionCodigo,ZonaInspeccionNombre,FuenteCEP,FuenteZonaInspeccion
3273,38015540,EEI LOS DUENDES DE LOS SILOS,EEI,Escuela de Educación Infantil,"CAMINO DEL CEMENTERIO, 1",EL CASCO,38470,LOS SILOS,TENERIFE,Santa Cruz de Tenerife,922-840004 y 922-840286,922-840117,escuelainfantil@lossilos.es,,,Público,Docente,Administración Local,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3273.kmz,"https://maps.google.com/maps?q=28.367230195,-16.8205654299999+(EEI+LOS+DUENDES+DE+LOS+SILOS)&iwloc=A&hl=es&z=18",-16.8205654299999,28.367230195,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015540.geojson,Público,,,701,,,Datos Abiertos de Canarias
3274,38015552,EEI EL SAUZAL,EEI,Escuela de Educación Infantil,"AVDA. INMACULADA CONCEPCIÓN, 3",SAUZAL,38360,EL SAUZAL,TENERIFE,Santa Cruz de Tenerife,699-526431,922-570973,eipequenosauce@diverlandiapark.com,,,Público,Docente,Administración Local,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3274.kmz,"https://maps.google.com/maps?q=28.479518,-16.436323+(EEI+EL+SAUZAL)&iwloc=A&hl=es&z=18",-16.436323,28.479518,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015552.geojson,Público,,,707,,,Datos Abiertos de Canarias
3275,35014241,EEI MOGÁN,EEI,Escuela de Educación Infantil,"AVDA. LOS MARREROS, 28",PLAYA DE MOGÁN,35138,MOGÁN,GRAN CANARIA,Las Palmas,928-565982,928-569086,escuelainfantilmogan@mogansc.es,,,Público,Docente,Administración Local,,,,,,,35702373 - E.O.E.P. GRAN CANARIA SUR,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3275.kmz,"https://maps.google.com/maps?q=27.82874,-15.75444+(EEI+MOGÁN)&iwloc=A&hl=es&z=18",-15.75444,27.82874,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35014241.geojson,Público,,,328,,,Datos Abiertos de Canarias
3276,38015643,CEIP MONTAÑA PELADA,CEIP,Colegio de Educación Infantil y Primaria,"AVDA. MAR ADRIÁTICO, S/N",EL MÉDANO,38612,GRANADILLA DE ABONA,TENERIFE,Santa Cruz de Tenerife,922-592610 y 922-592611,922-177465,38015643@gobiernodecanarias.org,,http://www.ceipmontanapelada.org,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,Motórico,,,,38015394 IES EL MÉDANO,38702515 - E.O.E.P. ABONA,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3276.kmz,"https://maps.google.com/maps?q=28.0527,-16.5355+(CEIP+MONTAÑA+PELADA)&iwloc=A&hl=es&z=18",-16.5355,28.0527,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015643.geojson,Público,,,723,,,Datos Abiertos de Canarias
3278,38015667,CPEI DREAMS UP,CPEI,Centro Privado de Educación Infantil,"CARRETERA GENERAL PUNTA DEL HIDALGO, 21",TEGUESTE CENTRO,38280,TEGUESTE,TENERIFE,Santa Cruz de Tenerife,677-315920 y 677-315887,,dreamsuptenerife@gmail.com,,,Privado,Docente,Titularidad Privada,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3278.kmz,"https://maps.google.com/maps?q=28.513902,-16.308791+(CPEI+DREAMS+UP)&iwloc=A&hl=es&z=18",-16.308791,28.513902,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015667.geojson,Sin niveles concertados,,,709,,,Datos Abiertos de Canarias
3279,38015680,CEIP ISAAC DE VEGA,CEIP,Colegio de Educación Infantil y Primaria,"C/ LAS ACACIAS, 7",SAN ISIDRO,38611,GRANADILLA DE ABONA,TENERIFE,Santa Cruz de Tenerife,922-478941,,38015680@gobiernodecanarias.org,,http://www3.gobiernodecanarias.org/medusa/edublog/ceipisaacdevega/,Público,Docente,"Cons. de Educación, Form. Prof., Activ. Física y Deportes",,,,,,38010967 IES MAGALLANES,38702515 - E.O.E.P. ABONA,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3279.kmz,"https://maps.google.com/maps?q=28.0739,-16.5515+(CEIP+ISAAC+DE+VEGA)&iwloc=A&hl=es&z=18",-16.5515,28.0739,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015680.geojson,Público,,,723,,,Datos Abiertos de Canarias
3280,38015679,CPEE LA ESCUELITA DE ILUSIONES,CPEE,Centro Privado de Educación Especial,"C/ SAN FRANCISCO DE PAULA, 113",LOS BALDÍOS,38291,SAN CRISTÓBAL DE LA LAGUNA,TENERIFE,Santa Cruz de Tenerife,822-103235 y 638-577257,,quimevaldes@gmail.com,,http://www.fundailusiones.es,Privado,Docente,Titularidad Privada,,,,,,,38702653 - E.O.E.P. LA LAGUNA,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3280.kmz,"https://maps.google.com/maps?q=28.4649747,-16.327409+(CPEE+LA+ESCUELITA+DE+ILUSIONES)&iwloc=A&hl=es&z=18",-16.327409,28.4649747,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015679.geojson,Con niveles concertados,,,710,,,Datos Abiertos de Canarias
3281,35014172,EEI BASE AÉREA DE GANDO,EEI,Escuela de Educación Infantil,"CARRETERA DEL SUR, KM 20",GANDO,35219,TELDE,GRAN CANARIA,Las Palmas,928-328434 y 928-328316,928-328295,ofap_ala46@mde.es,,,Público,Docente,Otros Ministerios,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3281.kmz,"https://maps.google.com/maps?q=27.935152,-15.377271+(EEI+BASE+AÉREA+DE+GANDO)&iwloc=A&hl=es&z=18",-15.377271,27.935152,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35014172.geojson,Público,,,320,,,Datos Abiertos de Canarias
3284,38015564,CPEI NANÍN,CPEI,Centro Privado de Educación Infantil,"C/ DOCTOR JIMÉNEZ DÍAZ, 4",SANTA CRUZ DE TENERIFE,38007,SANTA CRUZ DE TENERIFE,TENERIFE,Santa Cruz de Tenerife,922-231224,,centroinfantilnanin@gmail.com,,,Privado,Docente,Titularidad Privada,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3284.kmz,"https://maps.google.com/maps?q=28.46489,-16.267776+(CPEI+NANÍN)&iwloc=A&hl=es&z=18",-16.267776,28.46489,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015564.geojson,Sin niveles concertados,,,716,,,Datos Abiertos de Canarias
3293,38015761,EEI TEGUESTE,EEI,Escuela de Educación Infantil,"URBANIZACIÓN LOMO LAS RÍAS, S/N - 38280 TEGUESTE",TEGUESTE CENTRO,38280,TEGUESTE,TENERIFE,Santa Cruz de Tenerife,822-175902,,escuelainfantil@tegueste.org,,,Público,Docente,Administración Local,,,,,,,38702579 - E.O.E.P. ISORA,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3293.kmz,"https://maps.google.com/maps?q=28.52747191,-16.3534992+(EEI+TEGUESTE)&iwloc=A&hl=es&z=18",-16.3534992,28.52747191,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015761.geojson,Público,,,,,,
3297,35014251,CPFP HIGIDENT,CPFP,Centro Privado de Formación Profesional,"C/ LEÓN Y CASTILLO, 11, 1ª PLANTA",LAS PALMAS DE GRAN CANARIA,35003,LAS PALMAS DE GRAN CANARIA,GRAN CANARIA,Las Palmas,928-382497 y 646-090200,928-382497,higidentlpgc@hotmail.com,,http://www.escuelahigident.com,Privado,Docente,Titularidad Privada,,,,,,,35702656 - E.O.E.P. LAS CANTERAS,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3297.kmz,"https://maps.google.com/maps?q=28.109793,-15.418218+(CPFP+HIGIDENT)&iwloc=A&hl=es&z=18",-15.418218,28.109793,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35014251.geojson,Sin niveles concertados,,,308,,,Datos Abiertos de Canarias
3300,35014275,CPEI GARABATO,CPEI,Centro Privado de Educación Infantil,"C/ PIO XII, 17",LAS PALMAS DE GRAN CANARIA,35005,LAS PALMAS DE GRAN CANARIA,GRAN CANARIA,Las Palmas,928-245926,928-980691,direccion@garabato.es,administrador@garabato.es,http://www.garabato.es,Privado,Docente,Titularidad Privada,,,,,,,35702657 - E.O.E.P. ARENALES,,,http://www.gobiernodecanarias.org/educacion/dgc/dircentrosweb/scripts/foto.asp?foto=-2147482052,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3300.kmz,"https://maps.google.com/maps?q=28.123907,-15.431564+(CPEI+GARABATO)&iwloc=A&hl=es&z=18",-15.431564,28.123907,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35014275.geojson,Sin niveles concertados,,,309,,,Datos Abiertos de Canarias
3303,35014342,EEI LA ESCUELITA,EEI,Escuela de Educación Infantil,"C/ PÁRROCO MARRERO DÍAZ, S/N",VALLESECO,35340,VALLESECO,GRAN CANARIA,Las Palmas,928-619978,,guarderia@valleseco.es,,,Público,Docente,Administración Local,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3303.kmz,"https://maps.google.com/maps?q=28.048384,-15.576864+(EEI+LA+ESCUELITA)&iwloc=A&hl=es&z=18",-15.576864,28.048384,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35014342.geojson,Público,,,303,,,Datos Abiertos de Canarias
3304,38015813,EEI DE SANTA CRUZ DE LA PALMA,EEI,Escuela de Educación Infantil,"C/ EL GALEÓN, S/N",SANTA CRUZ DE LA PALMA,38700,SANTA CRUZ DE LA PALMA,LA PALMA,Santa Cruz de Tenerife,922-154232 y 922-426501,,mpsilva@eikoala.es,alcaldia@santacruzdelapalma.es,,Público,Docente,Administración Local,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3304.kmz,"https://maps.google.com/maps?q=28.68036655,-17.77109408+(EEI+DE+SANTA+CRUZ+DE+LA+PALMA)&iwloc=A&hl=es&z=18",-17.77109408,28.68036655,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015813.geojson,Público,,,603,,,Datos Abiertos de Canarias
3310,38015692,CPEI VENTANA MÁGICA,CPEI,Centro Privado de Educación Infantil,"C/ CRISTÓBAL COLÓN, 17 - EDIF. IZAÑA",PUERTITO DE GÜÍMAR,38508,GÜÍMAR,TENERIFE,Santa Cruz de Tenerife,922-984193,,centroinfantilventanamagica@gmail.com,,,Privado,Docente,Titularidad Privada,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3310.kmz,"https://maps.google.com/maps?q=28.295998,-16.374520+(CPEI+VENTANA+MÁGICA)&iwloc=A&hl=es&z=18",-16.374520,28.295998,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015692.geojson,Sin niveles concertados,,,721,,,Datos Abiertos de Canarias
3311,38015837,EEI SANTO DOMINGO,EEI,Escuela de Educación Infantil,"C/ VÍA LÁCTEA, S/N",SANTO DOMINGO,38787,GARAFÍA,LA PALMA,Santa Cruz de Tenerife,922-400029,922-400000,vperez@garafia.org,cultura@garafia.org,,Público,Docente,Administración Local,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3311.kmz,"https://maps.google.com/maps?q=28.829231,-17.946289+(EEI+SANTO+DOMINGO)&iwloc=A&hl=es&z=18",-17.946289,28.829231,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015837.geojson,Público,,,603,,,Datos Abiertos de Canarias
3312,38015849,EEI NINA LOLA ALBELO HERNÁNDEZ,EEI,Escuela de Educación Infantil,"CAMINO LOS CHORICEROS, 10",LOS LLANOS DE ARIDANE,38760,LOS LLANOS DE ARIDANE,LA PALMA,Santa Cruz de Tenerife,922-460111,922-461264,escuelainfantil@aridane.org,elena.pais@aridane.org,,Público,Docente,Administración Local,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3312.kmz,"https://maps.google.com/maps?q=28.66285427,-17.9195811819999+(EEI+NINA+LOLA+ALBELO+HERNÁNDEZ)&iwloc=A&hl=es&z=18",-17.9195811819999,28.66285427,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015849.geojson,Público,,,602,,,Datos Abiertos de Canarias
3313,38015850,EEI TIJARAFE,EEI,Escuela de Educación Infantil,"C/ SIETE DE SEPTIEMBRE, 2",EL PUEBLO,38780,TIJARAFE,LA PALMA,Santa Cruz de Tenerife,922-490331 y 638-543146,922-490249,escuelainfantil@tijarafe.org,,,Público,Docente,Administración Local,,,,,,,38702570 - E.O.E.P. VALLE DE ARIDANE,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3313.kmz,"https://maps.google.com/maps?q=28.7103356810001,-17.956340973+(EEI+TIJARAFE)&iwloc=A&hl=es&z=18",-17.956340973,28.7103356810001,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015850.geojson,Público,,,603,,,Datos Abiertos de Canarias
3314,38015874,EEI SALTIMBANQUIS,EEI,Escuela de Educación Infantil,C/ EL CALETÓN - ABADES,VILLA DE ARICO,38580,ARICO,TENERIFE,Santa Cruz de Tenerife,922-768242,922-768275,educacion@ayuntamientodearico.com,,,Público,Docente,Administración Local,,,,,,,38702576 - E.O.E.P. VALLE DE GÜÍMAR,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3314.kmz,"https://maps.google.com/maps?q=28.145712,-16.442474+(EEI+SALTIMBANQUIS)&iwloc=A&hl=es&z=18",-16.442474,28.145712,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015874.geojson,Público,,,722,,,Datos Abiertos de Canarias
3315,38015886,EEI LA BOMBILLITA FELIZ,EEI,Escuela de Educación Infantil,"C/ ISMAEL DOMÍNGUEZ, 67",TACORONTE,38350,TACORONTE,TENERIFE,Santa Cruz de Tenerife,922-572787,922-560962,escuelainfantil@aytotacoronte.org,,,Público,Docente,Administración Local,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3315.kmz,"https://maps.google.com/maps?q=28.4793088430001,-16.4178866089999+(EEI+LA+BOMBILLITA+FELIZ)&iwloc=A&hl=es&z=18",-16.4178866089999,28.4793088430001,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015886.geojson,Público,,,708,,,Datos Abiertos de Canarias
3316,38015898,EEI JACARANDA,EEI,Escuela de Educación Infantil,"AVDA. ARCHIPIÉLAGO CANARIO, S/N, LA VERA",PUERTO DE LA CRUZ,38400,PUERTO DE LA CRUZ,TENERIFE,Santa Cruz de Tenerife,922-388628,922-383355,vanizac69@hotmail.com,,,Público,Docente,Administración Local,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3316.kmz,"https://maps.google.com/maps?q=28.398564,-16.559085+(EEI+JACARANDA)&iwloc=A&hl=es&z=18",-16.559085,28.398564,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015898.geojson,Público,,,704,,,Datos Abiertos de Canarias
3317,38015862,EEI SAN ANDRÉS Y SAUCES,EEI,Escuela de Educación Infantil,"C/ VICENTE SAN JUAN, 2",SAN ANDRÉS,38729,SAN ANDRÉS Y SAUCES,LA PALMA,Santa Cruz de Tenerife,922-452513,922-451010,escuelainfantil@sanandresysauces.es,,,Público,Docente,Administración Local,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3317.kmz,"https://maps.google.com/maps?q=28.805126,-17.77286+(EEI+SAN+ANDRÉS+Y+SAUCES)&iwloc=A&hl=es&z=18",-17.77286,28.805126,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015862.geojson,Público,,,603,,,Datos Abiertos de Canarias
3320,35014330,EEI GRUMETE,EEI,Escuela de Educación Infantil,"C/ CARVAJAL, 1 BAJO",LAS PALMAS DE GRAN CANARIA,35004,LAS PALMAS DE GRAN CANARIA,GRAN CANARIA,Las Palmas,928-230618,928-292148,reasperlaspalmas@fn.mde.es,grumetelaspalmas@kidsco.es,,Público,Docente,Otros Ministerios,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3320.kmz,"https://maps.google.com/maps?q=28.117888,-15.420995+(EEI+GRUMETE)&iwloc=A&hl=es&z=18",-15.420995,28.117888,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35014330.geojson,Público,,,309,,,Datos Abiertos de Canarias
3322,35014378,EEI POCAHONTAS (SARAMAGO),EEI,Escuela de Educación Infantil,"C/ HOYA DEL ENAMORADO, 9",LAS PALMAS DE GRAN CANARIA,35019,LAS PALMAS DE GRAN CANARIA,GRAN CANARIA,Las Palmas,623-392323,,pocahontas@trasaservicios.es,educacion.emei@laspalmasgc.es,,Público,Docente,Administración Local,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3322.kmz,"https://maps.google.com/maps?q=28.107219577,-15.4484441189999+(EEI+POCAHONTAS+(SARAMAGO))&iwloc=A&hl=es&z=18",-15.4484441189999,28.107219577,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35014378.geojson,Público,,,316,,,Datos Abiertos de Canarias
3323,35014381,EEI HEIDI (SCHAMANN),EEI,Escuela de Educación Infantil,"C/ DOCTOR MARAÑÓN, S/N",LAS PALMAS DE GRAN CANARIA,35013,LAS PALMAS DE GRAN CANARIA,GRAN CANARIA,Las Palmas,623-224797,,heidi@trasaservicios.es,educacion.emei@laspalmasgc.es,,Público,Docente,Administración Local,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3323.kmz,"https://maps.google.com/maps?q=28.105481,-15.439736+(EEI+HEIDI+(SCHAMANN))&iwloc=A&hl=es&z=18",-15.439736,28.105481,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35014381.geojson,Público,,,312,,,Datos Abiertos de Canarias
3325,38015904,CPEI TOPOLINO,CPEI,Centro Privado de Educación Infantil,"AVDA. CHINCANAYRIS, 20 - 2º CAMINO DEL ALMENDRAL",ICOD DE LOS VINOS,38430,ICOD DE LOS VINOS,TENERIFE,Santa Cruz de Tenerife,922-122435,,centrotopolino@gmail.com,,,Privado,Docente,Titularidad Privada,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3325.kmz,"https://maps.google.com/maps?q=28.377306,-16.697315+(CPEI+TOPOLINO)&iwloc=A&hl=es&z=18",-16.697315,28.377306,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015904.geojson,Sin niveles concertados,,,702,,,Datos Abiertos de Canarias
3326,38015783,CPEI EL JARDÍN DE LOS CUENTOS,CPEI,Centro Privado de Educación Infantil,"C/ LA ERA, S/N",CANDELARIA,38530,CANDELARIA,TENERIFE,Santa Cruz de Tenerife,922-956557 y 686-713906,,ruti_812@hotmail.com,,http://eljardindeloscuentos.com,Privado,Docente,Titularidad Privada,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3326.kmz,"https://maps.google.com/maps?q=28.381215,-16.361706+(CPEI+EL+JARDÍN+DE+LOS+CUENTOS)&iwloc=A&hl=es&z=18",-16.361706,28.381215,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015783.geojson,Sin niveles concertados,,,720,,,Datos Abiertos de Canarias
3327,38015916,CPEI EL CASTILLO,CPEI,Centro Privado de Educación Infantil,"C/ VALERIO J. PADRÓN, 67 - A (EL CANTILLO)",EL CANTILLO,38350,TACORONTE,TENERIFE,Santa Cruz de Tenerife,677-887645,,centroinfantilelcastillo@gmail.com,,,Privado,Docente,Titularidad Privada,,,,,,,38702575 - E.O.E.P. ACENTEJO,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3327.kmz,"https://maps.google.com/maps?q=28.482983,-16.40632+(CPEI+EL+CASTILLO)&iwloc=A&hl=es&z=18",-16.40632,28.482983,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015916.geojson,Sin niveles concertados,,,708,,,Datos Abiertos de Canarias
3328,38015928,CPEI MIMITOS,CPEI,Centro Privado de Educación Infantil,"C/ ENRIQUE WOLFSON, 24",SANTA CRUZ DE TENERIFE,38006,SANTA CRUZ DE TENERIFE,TENERIFE,Santa Cruz de Tenerife,922-293200,,acaymocorreasuarez@gmail.com,,,Privado,Docente,Titularidad Privada,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3328.kmz,"https://maps.google.com/maps?q=28.473255,-16.256786+(CPEI+MIMITOS)&iwloc=A&hl=es&z=18",-16.256786,28.473255,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015928.geojson,Sin niveles concertados,,,716,,,Datos Abiertos de Canarias
3330,38015965,CPEI PEKEÑUKIS,CPEI,Centro Privado de Educación Infantil,"C/ TINERFE EL GRANDE, 13 - EDF. PAOLA - LOCAL 1",ADEJE,38670,ADEJE,TENERIFE,Santa Cruz de Tenerife,622-201060 y 619-590130,,pekenukis@gmail.com,,,Privado,Docente,Titularidad Privada,,,,,,,38702579 - E.O.E.P. ISORA,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3330.kmz,"https://maps.google.com/maps?q=28.119354,-16.725934+(CPEI+PEKEÑUKIS)&iwloc=A&hl=es&z=18",-16.725934,28.119354,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015965.geojson,Sin niveles concertados,,,726,,,Datos Abiertos de Canarias
3331,38015989,EEI LOS MENCEYES,EEI,Escuela de Educación Infantil,"C/ MAGARZA, S/N - URB. BRILLASOL",CANDELARIA,38530,CANDELARIA,TENERIFE,Santa Cruz de Tenerife,922-690681,,escuelainfantil@candelaria.es,,,Público,Docente,Administración Local,,,,,,,38702576 - E.O.E.P. VALLE DE GÜÍMAR,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3331.kmz,"https://maps.google.com/maps?q=28.365551,-16.373638+(EEI+LOS+MENCEYES)&iwloc=A&hl=es&z=18",-16.373638,28.365551,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015989.geojson,Público,,,720,,,Datos Abiertos de Canarias
3335,38016040,CPEI EL JARDIN,CPEI,Centro Privado de Educación Infantil,"C/ SANTA TERESA DE JORNET E IBARS, 11 - BAJO",SANTA CRUZ DE TENERIFE,38004,SANTA CRUZ DE TENERIFE,TENERIFE,Santa Cruz de Tenerife,922-289757,,eljardin.centroinfantil@gmail.com,,,Privado,Docente,Titularidad Privada,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3335.kmz,"https://maps.google.com/maps?q=28.465323,-16.260365+(CPEI+EL+JARDIN)&iwloc=A&hl=es&z=18",-16.260365,28.465323,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38016040.geojson,Sin niveles concertados,,,715,,,Datos Abiertos de Canarias
3341,35014391,EEI LA SIRENITA (TAMARACEITE),EEI,Escuela de Educación Infantil,"C/ PINTOR JOSÉ JORGE ORAMAS, 7",LAS PALMAS DE GRAN CANARIA,35012,LAS PALMAS DE GRAN CANARIA,GRAN CANARIA,Las Palmas,633-438208,,lasirenita@trasaservicios.es,educacion.emei@laspalmasgc.es,,Público,Docente,Administración Local,,,,,,,35702661 - E.O.E.P. TAMARACEITE-SIETE PALMAS,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3341.kmz,"https://maps.google.com/maps?q=28.098756,-15.475773+(EEI+LA+SIRENITA+(TAMARACEITE))&iwloc=A&hl=es&z=18",-15.475773,28.098756,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35014391.geojson,Público,,,313,,,Datos Abiertos de Canarias
3342,35014411,EEI PLUTO (B. ATLÁNTICO),EEI,Escuela de Educación Infantil,C/ PERPENDICULAR A C/ DIEGO BETANCOR SUAREZ - Bº DEL ATLÁNTICO,LAS PALMAS DE GRAN CANARIA,35016,LAS PALMAS DE GRAN CANARIA,GRAN CANARIA,Las Palmas,633-438234,,pluto@trasaservicios.es,educacion.emei@laspalmasgc.es,,Público,Docente,Administración Local,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3342.kmz,"https://maps.google.com/maps?q=28.108761,-15.446011+(EEI+PLUTO+(B.+ATLÁNTICO))&iwloc=A&hl=es&z=18",-15.446011,28.108761,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/35014411.geojson,Público,,,316,,,Datos Abiertos de Canarias
3343,38015990,EEI EL ROSARIO,EEI,Escuela de Educación Infantil,"C/ CORTES, S/N",BARRANCO HONDO,38109,EL ROSARIO,TENERIFE,Santa Cruz de Tenerife,922-682969,,eielrosario@ayuntamientoelrosario.org,,,Público,Docente,Administración Local,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3343.kmz,"https://maps.google.com/maps?q=28.40651,-16.325408+(EEI+EL+ROSARIO)&iwloc=A&hl=es&z=18",-16.325408,28.40651,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38015990.geojson,Público,,,720,,,Datos Abiertos de Canarias
3344,38016003,EEI LA ESPERANZA,EEI,Escuela de Educación Infantil,"C/ LA SARDINERA ,12",LA ESPERANZA,38290,EL ROSARIO,TENERIFE,Santa Cruz de Tenerife,922-297121,,eilaesperanza@ayuntamientoelrosario.org,,,Público,Docente,Administración Local,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3344.kmz,"https://maps.google.com/maps?q=28.4502592480001,-16.3678454249999+(EEI+LA+ESPERANZA)&iwloc=A&hl=es&z=18",-16.3678454249999,28.4502592480001,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38016003.geojson,Público,,,710,,,Datos Abiertos de Canarias
3345,38016015,EEI TARA,EEI,Escuela de Educación Infantil,"RAMBLA DE AÑAZA, 12",SANTA MARÍA DEL MAR,38109,SANTA CRUZ DE TENERIFE,TENERIFE,Santa Cruz de Tenerife,922-685901,,gherreror@eikoala.es,,,Público,Docente,Administración Local,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3345.kmz,"https://maps.google.com/maps?q=28.42319967,-16.3004389279999+(EEI+TARA)&iwloc=A&hl=es&z=18",-16.3004389279999,28.42319967,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38016015.geojson,Público,,,718,,,Datos Abiertos de Canarias
3346,38016027,EEI ELISA GONZÁLEZ DE CHAVES,EEI,Escuela de Educación Infantil,"C/ PINTOR HERNÁNDEZ QUINTANA, 11",LA OROTAVA,38300,LA OROTAVA,TENERIFE,Santa Cruz de Tenerife,922-336018,,escuelainfantilmayorazgo@gmail.com,,,Público,Docente,Administración Local,,,,,,,,,,,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/3346.kmz,"https://maps.google.com/maps?q=28.3943902570001,-16.5307632359999+(EEI+ELISA+GONZÁLEZ+DE+CHAVES)&iwloc=A&hl=es&z=18",-16.5307632359999,28.3943902570001,https://intranet.educacion.org/educacion/centros/dircenweb/docsup/38016027.geojson,Público,,,705,,,Datos Abiertos de Canarias
